feature,importance
sBytesAvg,0.014695177861868691
rBytesAvg,0.029939722442018167
sFinRate,0.008773750034686096
sttl,0.0
rttl,0.0
sAckDelayMax,0.12105338101274875
rAckDelayMax,0.09214076211154357
sPackets,0.0
rPackets,0.037631351758459164
sWinTCP,0.08780643688306387
rWinTCP,0.015765238191083494
sInterPacketAvg,0.18587619683931603
rInterPacketAvg,0.4063179828652123
