feature,importance
sBytesAvg,0.007455287420695298
rBytesAvg,0.007708114829669088
sFinRate,0.0038250037500751565
sttl,0.0
rttl,0.0
sAckDelayMax,0.05365711500953289
rAckDelayMax,0.07589220911675443
sPackets,0.0018051130833271769
rPackets,0.008173263326834546
sWinTCP,0.025372459765510065
rWinTCP,0.00904185133533542
sInterPacketAvg,0.35562619763418574
rInterPacketAvg,0.45144338472808015
