feature,importance
sBytesAvg,0.002601821424144018
rBytesAvg,0.0014882920794883204
rFinRate,0.004377256938061092
sttl,0.08226023486806568
rttl,0.0135206476212931
sAckDelayMax,0.00401447810771142
rAckDelayMax,0.24611165063418575
sPackets,0.00841979906907643
rPackets,0.4794415315708914
sWinTCP,0.00642422731568535
rWinTCP,0.002025304766299243
sInterPacketAvg,0.09229225458994499
rInterPacketAvg,0.05702250101515334
