feature,importance
sBytesAvg,0.022849951510421417
rBytesAvg,0.010499496115471262
rFinRate,0.0015235817554775089
sttl,0.07093091636049277
rttl,0.04631579416649802
sAckDelayMax,0.028407463966010054
rAckDelayMax,0.2576365205557015
sPackets,0.05553663966957026
rPackets,0.24606374266565093
sWinTCP,0.05124644780738758
rWinTCP,0.06926871125753814
sInterPacketAvg,0.09157765373824434
rInterPacketAvg,0.04814308043153626
