feature,importance
sBytesAvg,0.011493259920064506
rBytesAvg,0.0022071052792891088
rFinRate,0.0036729764355685015
sttl,0.04707821556710634
rttl,0.06099371514556173
sAckDelayMax,0.0026326578664457667
rAckDelayMax,0.24702192101609977
sPackets,0.006641818821299311
rPackets,0.4680478947322789
sWinTCP,0.006344926097156823
rWinTCP,0.0011425460218936498
sInterPacketAvg,0.09277788000059849
rInterPacketAvg,0.04994508309663709
