feature,importance
sBytesAvg,0.006127863432377123
rBytesAvg,0.003713277753393405
rFinRate,0.004340894857941404
sttl,0.0018004912639659621
rttl,0.09265985927163704
sAckDelayMax,0.006974936673642649
rAckDelayMax,0.15462805998545237
sPackets,0.23705806668028445
rPackets,0.35343765063716215
sWinTCP,0.024572434496469914
rWinTCP,0.002336546798893441
sInterPacketAvg,0.0655025545143242
rInterPacketAvg,0.046847363634456025
