feature,importance
end,0.004371780358819448
endOffset,0.13345670701189516
rBytesSum,0.17217191870556306
start,0.00678278972461599
sBytesSum,0.056417637472466864
startOffset,0.4919656081052541
sPayloadSum,0.016129172639415993
rPayloadSum,0.006526402886799491
rPackets,0.10836240645128628
sPackets,0.0038155766438835465
