feature,importance
end,0.008957438156727025
endOffset,0.20456545343478472
rBytesSum,0.11531132447073036
start,0.02479487963373393
sBytesSum,0.06365465644080676
startOffset,0.39298137302084707
sPayloadSum,0.01380273977391028
rPayloadSum,0.01819175260591594
rPackets,0.10594015542832218
sPackets,0.05180022703422186
